time,open,close,high,low,volume
2021-06-02 01:15:00,3.0572,3.0564,3.0672,3.0442,1.31206732
2021-06-02 01:30:00,3.0564,3.0564,3.0564,3.0564,3.98504081
2021-06-02 01:45:00,3.0708,3.0708,3.0708,3.0708,3.97832702
2021-06-02 02:00:00,3.0853,3.1114,3.1171,3.0793,60.48731068
2021-06-02 02:15:00,3.1297,3.1341,3.1341,3.1125,14.470608200000001
2021-06-02 02:30:00,3.1242,3.134,3.1351,3.1236,12.21032374
2021-06-02 02:45:00,3.1344,3.1344,3.1344,3.1344,0.03849946
2021-06-02 03:00:00,3.1524,3.1916,3.1916,3.1524,666.7851520199999
2021-06-02 03:15:00,3.1585,3.1635,3.1643,3.1519,4.2195669
2021-06-02 03:30:00,3.1556,3.1609,3.161,3.1556,0.32407980999999997
2021-06-02 04:00:00,3.1468,3.1573,3.1573,3.1468,12.11316279
2021-06-02 04:30:00,3.1829,3.1805,3.1829,3.1783,2.75947077
2021-06-02 04:45:00,3.1745,3.1704,3.1745,3.1683,1844.08690365
2021-06-02 05:00:00,3.1712,3.1408,3.1729,3.1408,7.8932264199999995
2021-06-02 05:15:00,3.1515,3.1512,3.1515,3.1436,0.48780334999999997
2021-06-02 05:45:00,3.1829,3.1829,3.1829,3.1829,2.49968179
2021-06-02 06:00:00,3.1858,3.1828,3.1858,3.1672,4.51993087
2021-06-02 06:30:00,3.1585,3.1617,3.1617,3.1585,3.33092563
2021-06-02 06:45:00,3.1658,3.1829,3.1829,3.1658,2.5114580099999997
2021-06-02 07:00:00,3.2073,3.247,3.247,3.2073,21.37617736
2021-06-02 07:15:00,3.256,3.2811,3.2811,3.256,27.520057339999997
2021-06-02 07:30:00,3.2875,3.3004,3.316,3.2875,379.25623401999997
2021-06-02 07:45:00,3.3027,3.2793,3.3027,3.2793,25.350082869999998
2021-06-02 08:00:00,3.2856,3.2826,3.2882,3.2778,326.2719988
2021-06-02 08:15:00,3.2826,3.3048,3.3048,3.2826,28.449238
2021-06-02 08:30:00,3.3292,3.4158,3.4343,3.3292,4810.96620371
2021-06-02 08:45:00,3.4024,3.3899,3.4024,3.3826,950.66606541
2021-06-02 09:00:00,3.4268,3.4483,3.4512,3.4125,1503.77457841
2021-06-02 09:15:00,3.4411,3.4449,3.4449,3.4351,0.5221265
2021-06-02 09:30:00,3.458,3.4636,3.4825,3.458,373.90933998
2021-06-02 09:45:00,3.4534,3.4499,3.4534,3.4452,334.93585361
2021-06-02 10:00:00,3.4498,3.4112,3.4498,3.405,69.14734394
2021-06-02 10:15:00,3.4217,3.4301,3.4301,3.41,249.71243891999998
2021-06-02 10:30:00,3.4507,3.4801,3.4801,3.4507,8.59688985
2021-06-02 10:45:00,3.4611,3.4463,3.4611,3.4309,142.64066891
2021-06-02 11:00:00,3.4387,3.4077,3.4387,3.4077,10.22708589
2021-06-02 11:15:00,3.4054,3.4197,3.4268,3.4024,229.78418557
2021-06-02 11:30:00,3.4268,3.4286,3.4286,3.4268,2.36268504
2021-06-02 11:45:00,3.4512,3.4443,3.4512,3.4392,24.06088324
2021-06-02 12:00:00,3.4415,3.4425,3.4444,3.4415,1187.71687455
2021-06-02 12:15:00,3.4497,3.4594,3.4642,3.4497,945.74037635
2021-06-02 12:30:00,3.4268,3.4276,3.4276,3.4268,3.45778587
2021-06-02 13:00:00,3.4024,3.4093,3.4093,3.4024,3.25253389
2021-06-02 13:15:00,3.4268,3.4512,3.4512,3.4258,16.42306017
2021-06-02 13:30:00,3.4702,3.4717,3.4765,3.4589,40.08720134
2021-06-02 13:45:00,3.4512,3.4467,3.4512,3.4454,10.4184122
2021-06-02 14:00:00,3.4756,3.4756,3.4883,3.4512,4962.15302556
2021-06-02 14:15:00,3.4979,3.5318,3.5318,3.4979,1151.19726574
2021-06-02 14:30:00,3.5137,3.5243,3.5487,3.5099,273.87033736
2021-06-02 14:45:00,3.5243,3.4817,3.5243,3.4817,139.70668103
2021-06-02 15:00:00,3.4927,3.5025,3.5025,3.4895,1.84886098
2021-06-02 15:15:00,3.5243,3.5213,3.5437,3.5187,2523.4190602
2021-06-02 15:30:00,3.5192,3.5267,3.5267,3.5182,100.08945145
2021-06-02 15:45:00,3.5276,3.5487,3.5487,3.5276,1521.22091603
2021-06-02 16:00:00,3.5243,3.5243,3.5243,3.5,8.791541859999999
2021-06-02 16:30:00,3.5,3.4753,3.5,3.4621,411.06045092000005
2021-06-02 16:45:00,3.4534,3.4541,3.4608,3.4451,35.35851862
2021-06-02 17:15:00,3.4514,3.4525,3.4636,3.435,5937.37008538
2021-06-02 17:30:00,3.4498,3.4741,3.4765,3.4498,13.41426154
2021-06-02 18:00:00,3.4823,3.4778,3.4823,3.4778,60.780696879999994
2021-06-02 18:15:00,3.4709,3.472,3.472,3.4708,10.76865493
2021-06-02 18:30:00,3.4735,3.4803,3.4803,3.4596,741.2651751599999
2021-06-02 19:15:00,3.4854,3.4836,3.4854,3.4836,21.00364543
2021-06-02 19:30:00,3.4749,3.4703,3.4749,3.4703,1833.84889596
2021-06-02 20:00:00,3.483,3.4464,3.4887,3.4464,6329.53505318
2021-06-02 20:15:00,3.4268,3.446,3.4598,3.4268,1791.38403399
2021-06-02 20:30:00,3.4432,3.4377,3.4556,3.4213,6430.88310165
2021-06-02 20:45:00,3.4566,3.4684,3.4756,3.4265,3152.1615486
2021-06-02 21:00:00,3.4821,3.4821,3.4821,3.4821,0.21351225
2021-06-02 21:15:00,3.4806,3.4766,3.4806,3.4629,1754.41283353
2021-06-02 21:30:00,3.4873,3.4943,3.4943,3.4873,24.84855684
2021-06-02 21:45:00,3.489,3.4635,3.489,3.4635,157.35834764
2021-06-02 22:00:00,3.4533,3.4613,3.4613,3.4488,3.6274316
2021-06-02 22:15:00,3.4268,3.4101,3.4268,3.4101,25.601691759999998
2021-06-02 22:30:00,3.4176,3.3763,3.4274,3.3736,1998.32503967
2021-06-02 22:45:00,3.4024,3.4117,3.4141,3.4024,1009.17720276
2021-06-02 23:00:00,3.3996,3.4283,3.4323,3.3996,528.55059579
2021-06-02 23:15:00,3.425,3.4251,3.4251,3.4152,941.8779713299999
2021-06-02 23:30:00,3.433,3.4024,3.433,3.4024,220.31021428
2021-06-02 23:45:00,3.3934,3.3792,3.3935,3.378,4.46445413
2021-06-03 00:00:00,3.3799,3.3637,3.3799,3.3536,6.889523179999999
2021-06-03 00:15:00,3.3401,3.3743,3.3744,3.3368,22.98477079
2021-06-03 01:00:00,3.378,3.3901,3.3901,3.3767,2.62214644
2021-06-03 01:15:00,3.3809,3.3951,3.4024,3.3686,2810.24015254
2021-06-03 01:30:00,3.3743,3.3739,3.3743,3.3676,1.12675017
2021-06-03 01:45:00,3.3536,3.3468,3.3536,3.3434,3.4662412299999996
2021-06-03 02:15:00,3.3685,3.3685,3.3685,3.3685,3.62015791
2021-06-03 02:30:00,3.3537,3.3699,3.3836,3.3537,43.23475342
2021-06-03 02:45:00,3.3768,3.3735,3.378,3.3536,6.40184655
2021-06-03 03:15:00,3.4024,3.3998,3.4024,3.3958,20.43383383
2021-06-03 03:30:00,3.4268,3.4268,3.4268,3.4268,2.49968179
2021-06-03 03:45:00,3.431,3.4512,3.4512,3.431,25.431926269999998
2021-06-03 04:00:00,3.4512,3.4739,3.4756,3.4512,5.10892295
2021-06-03 05:00:00,3.4944,3.4968,3.4968,3.4869,528.65546369
2021-06-03 05:30:00,3.5,3.4973,3.5,3.4946,1.38270535
2021-06-03 05:45:00,3.4995,3.4995,3.4995,3.4995,0.00810625
2021-06-03 06:15:00,3.5,3.5084,3.5084,3.5,22.01599305
2021-06-03 06:30:00,3.5141,3.542,3.5487,3.5141,25.87551464
2021-06-03 06:45:00,3.552,3.552,3.552,3.552,0.19298666
2021-06-03 07:00:00,3.5248,3.5056,3.5285,3.4946,3420.65445614
2021-06-03 07:15:00,3.4759,3.5248,3.5248,3.4756,6645.00726656
2021-06-03 07:30:00,3.5,3.4897,3.5,3.4858,4468.68302415
2021-06-03 07:45:00,3.4756,3.4805,3.4853,3.4609,1776.2285367299999
2021-06-03 08:00:00,3.4917,3.5,3.5,3.4512,5535.21738121
2021-06-03 08:15:00,3.5243,3.5261,3.5261,3.5243,2.57207915
2021-06-03 08:30:00,3.5353,3.5291,3.5353,3.5118,3023.01339084
2021-06-03 08:45:00,3.5,3.5019,3.5019,3.4983,3.4933968699999998
2021-06-03 09:00:00,3.5224,3.5648,3.5648,3.5224,6627.0359527
2021-06-03 09:15:00,3.5647,3.5671,3.5671,3.5647,6.83850493
2021-06-03 09:30:00,3.5731,3.5731,3.5731,3.5731,2.49968179
2021-06-03 09:45:00,3.5616,3.5658,3.5658,3.553,3088.99367105
2021-06-03 10:00:00,3.5923,3.5923,3.5923,3.5923,1.12222475
2021-06-03 10:15:00,3.575,3.5486,3.575,3.5484,2828.98282585
2021-06-03 10:45:00,3.5479,3.5512,3.5512,3.5479,10.307210940000001
2021-06-03 11:00:00,3.545,3.5086,3.545,3.4951,3096.96910317
2021-06-03 11:15:00,3.4756,3.4582,3.4756,3.4565,14.716017110000001
2021-06-03 11:45:00,3.4749,3.4447,3.4794,3.439,949.57918941
2021-06-03 12:00:00,3.445,3.4195,3.445,3.4195,2437.39336995
2021-06-03 12:30:00,3.4512,3.4512,3.4512,3.4512,2.49968179
2021-06-03 13:00:00,3.4756,3.4756,3.4756,3.4756,2.49968179
2021-06-03 13:15:00,3.4512,3.452,3.453,3.4452,342.5674934
2021-06-03 13:30:00,3.4521,3.3834,3.456,3.3834,1241.53886127
2021-06-03 13:45:00,3.3909,3.3978,3.4043,3.3833,1247.56651848
2021-06-03 14:00:00,3.4001,3.4217,3.4268,3.4001,437.65453712
2021-06-03 14:15:00,3.4139,3.4053,3.4139,3.3972,694.05276788
2021-06-03 14:30:00,3.4148,3.4001,3.4152,3.3999,7.71199386
2021-06-03 14:45:00,3.4011,3.4011,3.4011,3.4011,10.7060879
2021-06-03 15:00:00,3.4268,3.4296,3.4296,3.4259,2.64659087
2021-06-03 15:45:00,3.4024,3.4073,3.4131,3.3915,571.70058267
2021-06-03 16:15:00,3.4268,3.4512,3.4512,3.4255,9.26326697
2021-06-03 16:45:00,3.4688,3.4688,3.4688,3.4688,3.4954981
2021-06-03 17:15:00,3.4756,3.4756,3.4756,3.4756,2.49968179
2021-06-03 17:45:00,3.4629,3.451,3.4629,3.4432,42.01614903
2021-06-03 18:30:00,3.4268,3.4512,3.4512,3.4243,5.74952382
2021-06-03 18:45:00,3.4464,3.4291,3.4535,3.4268,21.0045874
2021-06-03 20:00:00,3.4024,3.4024,3.4024,3.4024,2.49968179
2021-06-03 20:15:00,3.3981,3.404,3.4106,3.3943,1491.166384
2021-06-03 20:30:00,3.412,3.4143,3.4215,3.4091,2314.39221518
2021-06-03 20:45:00,3.4142,3.429,3.429,3.4132,1368.41911785
2021-06-03 21:00:00,3.4403,3.4351,3.4403,3.4351,1.34180694
2021-06-03 21:15:00,3.4451,3.4451,3.4451,3.4451,51.887252
2021-06-03 21:30:00,3.4208,3.4244,3.426,3.4208,100.65719412
2021-06-03 21:45:00,3.4329,3.4119,3.4329,3.4116,0.67360636
2021-06-03 22:00:00,3.4105,3.4198,3.4339,3.4105,4778.061819590001
2021-06-03 22:30:00,3.4512,3.4516,3.4526,3.4512,206.91538201999998
2021-06-03 23:00:00,3.4268,3.4541,3.4611,3.4268,6.27875838
2021-06-03 23:15:00,3.4756,3.4756,3.4756,3.4756,2.49968179
2021-06-03 23:30:00,3.5,3.508,3.5098,3.5,23.18398179
2021-06-03 23:45:00,3.5196,3.4965,3.5196,3.4888,226.28297154
2021-06-04 00:00:00,3.4883,3.4271,3.4883,3.4228,259.40838536
2021-06-04 00:15:00,3.4297,3.4101,3.4364,3.4101,11.319178899999999
2021-06-04 00:30:00,3.4125,3.3927,3.4154,3.3917,3.3016075799999998
2021-06-04 01:00:00,3.3833,3.3562,3.3833,3.35,119.9591084
2021-06-04 01:15:00,3.3292,3.2723,3.3292,3.2133,1589.23327969
2021-06-04 01:30:00,3.2872,3.2589,3.2872,3.256,18.368267080000003
2021-06-04 01:45:00,3.24,3.2634,3.2634,3.2358,2139.59186157
2021-06-04 02:00:00,3.2377,3.2073,3.242,3.1829,25.95565181
2021-06-04 02:15:00,3.2187,3.2226,3.246,3.2187,22.75319539
2021-06-04 02:30:00,3.256,3.2585,3.2585,3.256,2.6166621599999997
2021-06-04 02:45:00,3.2804,3.2804,3.2804,3.2804,2.49968179
2021-06-04 03:00:00,3.2751,3.2685,3.2751,3.256,7.43484946
2021-06-04 03:15:00,3.2564,3.3074,3.3087,3.2558,2536.41993171
2021-06-04 03:30:00,3.3076,3.3147,3.3273,3.3076,17.21093
2021-06-04 04:15:00,3.2893,3.2654,3.2893,3.2585,12.19025501
2021-06-04 04:30:00,3.256,3.2559,3.256,3.2559,2.8507075299999998
2021-06-04 04:45:00,3.2716,3.2534,3.2716,3.248,0.7890156100000001
2021-06-04 05:00:00,3.2317,3.18,3.2317,3.18,3541.67058702
2021-06-04 05:15:00,3.1784,3.1607,3.1942,3.1585,27.49131469
2021-06-04 05:30:00,3.1635,3.118,3.1686,3.1097,27.40726842
2021-06-04 05:45:00,3.1341,3.14,3.1429,3.1144,255.24789953
2021-06-04 06:00:00,3.1477,3.1585,3.1585,3.1477,25.51021795
2021-06-04 06:15:00,3.1558,3.1664,3.1664,3.1523,1411.38483112
2021-06-04 06:30:00,3.1636,3.1722,3.1946,3.1636,2162.21974081
2021-06-04 06:45:00,3.1814,3.1814,3.1814,3.1814,0.69496929
2021-06-04 07:00:00,3.1585,3.1404,3.1688,3.1402,708.8882564099999
2021-06-04 07:15:00,3.1452,3.1333,3.1458,3.1222,1405.4287876
2021-06-04 07:30:00,3.152,3.1739,3.1739,3.152,204.85200096
2021-06-04 07:45:00,3.1829,3.2139,3.2317,3.1829,1656.66800805
2021-06-04 08:00:00,3.1983,3.2318,3.2318,3.1829,39.42633333
2021-06-04 08:15:00,3.2344,3.2608,3.2608,3.2344,36.20977104
2021-06-04 08:30:00,3.2317,3.2547,3.2547,3.2275,75.82059063
2021-06-04 08:45:00,3.2498,3.2351,3.2498,3.2319,19.6370644
2021-06-04 09:00:00,3.2238,3.2163,3.229,3.2073,22.38139911
2021-06-04 09:15:00,3.2162,3.2594,3.2594,3.2162,3567.31523617
2021-06-04 09:30:00,3.2708,3.2707,3.2714,3.2698,785.4974751699999
2021-06-04 09:45:00,3.2637,3.2684,3.2684,3.2609,11.41384235
2021-06-04 10:00:00,3.2804,3.2804,3.2804,3.2804,2.49968179
2021-06-04 10:45:00,3.3048,3.3037,3.3117,3.3009,5160.17297719
2021-06-04 11:00:00,3.2924,3.3292,3.3536,3.2887,1061.64265191
2021-06-04 11:15:00,3.3302,3.3479,3.3479,3.3048,3787.0302721599996
2021-06-04 11:30:00,3.3415,3.2923,3.3415,3.2923,21.50168837
2021-06-04 11:45:00,3.3003,3.3463,3.3636,3.3003,1256.89956624
2021-06-04 12:00:00,3.3415,3.3372,3.3415,3.3204,87.68123294
2021-06-04 12:15:00,3.3206,3.2906,3.3206,3.2906,892.4440442700001
2021-06-04 12:30:00,3.3123,3.378,3.378,3.3123,72.97600589
2021-06-04 12:45:00,3.4024,3.4268,3.4756,3.4024,796.5096000899999
2021-06-04 13:00:00,3.4512,3.4772,3.4772,3.4268,56.55697913
2021-06-04 13:15:00,3.5,3.6209,3.6464,3.5,7540.56904392
2021-06-04 13:30:00,3.6025,3.5944,3.6219,3.5731,1997.25039832
2021-06-04 13:45:00,3.5889,3.5765,3.6154,3.5373,3873.6395295
2021-06-04 14:00:00,3.5846,3.5,3.5846,3.5,531.60482186
2021-06-04 14:15:00,3.5155,3.5455,3.5455,3.5123,1380.17687707
2021-06-04 14:30:00,3.5483,3.5593,3.5593,3.5483,78.50014208
2021-06-04 14:45:00,3.5429,3.58,3.5975,3.5402,64.48663074
2021-06-04 15:00:00,3.583,3.5689,3.6149,3.5666,980.7532808
2021-06-04 15:15:00,3.5551,3.5105,3.5551,3.5105,110.57209809
2021-06-04 15:30:00,3.5204,3.5621,3.5621,3.5171,2998.22056368
2021-06-04 15:45:00,3.5731,3.5771,3.5771,3.5731,12.95029265
2021-06-04 16:00:00,3.5673,3.5365,3.5673,3.5192,4440.03019177
2021-06-04 16:15:00,3.5464,3.5389,3.5549,3.5175,2793.84905439
2021-06-04 16:30:00,3.5279,3.5547,3.5547,3.5279,669.74726882
2021-06-04 17:00:00,3.5445,3.5649,3.5649,3.5445,21.01060199
2021-06-04 17:15:00,3.5731,3.5975,3.5978,3.5701,3232.8818878399998
2021-06-04 17:30:00,3.5959,3.5905,3.5959,3.5887,0.30234748
2021-06-04 17:45:00,3.5766,3.5749,3.5766,3.5701,6.7240980299999995
2021-06-04 18:00:00,3.578,3.5532,3.5787,3.5487,13.76001243
2021-06-04 18:45:00,3.5731,3.6033,3.6033,3.5731,36.06146738
2021-06-04 19:00:00,3.597,3.5996,3.6014,3.597,23.63247205
2021-06-04 19:15:00,3.5911,3.5636,3.5911,3.5535,332.89220589999996
2021-06-04 19:30:00,3.5487,3.5196,3.5487,3.5133,1000.7800595900001
2021-06-04 19:45:00,3.5247,3.5,3.5247,3.4756,91.39552187
2021-06-04 20:00:00,3.5026,3.5026,3.5026,3.5026,0.24956255
2021-06-04 20:30:00,3.5174,3.4966,3.5174,3.4958,1.18516498
2021-06-04 21:00:00,3.5174,3.5174,3.5174,3.5174,0.24851313
2021-06-04 21:30:00,3.5028,3.4978,3.5028,3.4958,21.67145163
2021-06-04 22:00:00,3.4811,3.4795,3.4836,3.4756,6.9643521999999995
2021-06-04 22:15:00,3.4676,3.4682,3.4682,3.4512,14.46121454
2021-06-04 22:30:00,3.4734,3.4756,3.4756,3.4734,2.75134813
2021-06-04 23:00:00,3.452,3.3518,3.452,3.3518,420.81100457
2021-06-04 23:15:00,3.3725,3.4058,3.4058,3.3725,728.79952197
2021-06-04 23:30:00,3.4154,3.4211,3.4211,3.4142,0.32274652000000004
2021-06-04 23:45:00,3.4252,3.3945,3.4252,3.3732,29.91557354
2021-06-05 00:00:00,3.366,3.4298,3.4298,3.3518,11.80111907
2021-06-05 00:30:00,3.4443,3.4588,3.4588,3.4443,24.17036246
2021-06-05 00:45:00,3.4734,3.4879,3.4879,3.4734,3.00196178
2021-06-05 01:00:00,3.5,3.5,3.5,3.5,2.49968179
2021-06-05 01:15:00,3.5026,3.5065,3.5079,3.5026,0.27320918
2021-06-05 01:30:00,3.5174,3.5243,3.5243,3.5166,2.8011284300000003
2021-06-05 01:45:00,3.5298,3.5305,3.5305,3.5298,10.32488325
2021-06-05 02:00:00,3.5,3.5038,3.5038,3.4958,3.75736824
2021-06-05 02:30:00,3.4811,3.4584,3.4813,3.4512,7.66817858
2021-06-05 02:45:00,3.4634,3.4797,3.4797,3.4634,13.282837709999999
2021-06-05 03:15:00,3.4734,3.8953,3.9013,3.4734,13608.46076516
2021-06-05 03:30:00,3.8923,3.9578,3.9634,3.874,2158.37031785
2021-06-05 03:45:00,3.971,3.9353,3.9878,3.9169,952.92412574
2021-06-05 04:00:00,3.9169,3.898,3.9319,3.884,9.06932881
2021-06-05 04:15:00,3.8677,3.8688,3.889,3.8654,19.930348390000002
2021-06-05 04:30:00,3.8708,3.8677,3.908,3.8677,671.52686264
2021-06-05 04:45:00,3.872,3.9411,3.9411,3.8706,4.19698745
2021-06-05 05:00:00,3.9578,3.9283,3.9745,3.9169,2411.87495584
2021-06-05 05:15:00,3.9111,3.8921,3.9111,3.884,2652.10811332
2021-06-05 05:30:00,3.8961,3.9245,3.9245,3.8828,609.94670726
2021-06-05 05:45:00,3.9115,3.9181,3.9181,3.9086,381.76563757
2021-06-05 06:00:00,3.9128,3.9102,3.9194,3.9018,225.84591372
2021-06-05 06:15:00,3.9004,3.9066,3.9121,3.8992,0.58772419
2021-06-05 06:30:00,3.8926,3.9079,3.9079,3.8926,840.0754353
2021-06-05 07:00:00,3.9089,3.9568,3.9691,3.9038,1289.59712195
2021-06-05 07:15:00,3.9598,3.9519,3.9598,3.9504,12.70999955
2021-06-05 07:30:00,3.9335,3.9004,3.9335,3.9004,20.10064306
2021-06-05 07:45:00,3.8897,3.8963,3.8965,3.884,9.3436736
2021-06-05 08:00:00,3.9077,3.8825,3.916,3.8772,48.36900807
2021-06-05 08:30:00,3.8977,3.9151,3.9245,3.8969,196.1753788
2021-06-05 08:45:00,3.9213,3.9099,3.9213,3.9004,19.86179492
2021-06-05 09:00:00,3.9052,3.9008,3.9052,3.9003,15.77178747
2021-06-05 09:15:00,3.8994,3.8587,3.8994,3.8587,641.68338389
2021-06-05 09:30:00,3.863,3.8187,3.863,3.8187,1881.53471801
2021-06-05 09:45:00,3.8033,3.7816,3.8237,3.7653,579.37490125
2021-06-05 10:00:00,3.7944,3.7764,3.8104,3.7624,50.08065997
2021-06-05 10:15:00,3.7944,3.7944,3.7944,3.7944,0.23037103
2021-06-05 10:30:00,3.7711,3.778,3.778,3.7711,0.85311755
2021-06-05 10:45:00,3.7552,3.7542,3.7552,3.7394,85.8480685
2021-06-05 11:00:00,3.7487,3.6924,3.7487,3.6924,36.78369368
2021-06-05 11:15:00,3.6769,3.646,3.6841,3.6428,902.9019409199999
2021-06-05 11:30:00,3.642,3.6509,3.6686,3.642,21.6146779
2021-06-05 11:45:00,3.6595,3.6299,3.6595,3.6132,63.51980922
2021-06-05 12:00:00,3.6298,3.6502,3.6502,3.5701,461.65328855
2021-06-05 12:15:00,3.6531,3.6737,3.6762,3.646,21.52576181
2021-06-05 12:30:00,3.6661,3.6996,3.6996,3.6661,3.9813285400000002
2021-06-05 12:45:00,3.6769,3.6975,3.6975,3.6769,0.88511878
2021-06-05 13:15:00,3.6996,3.6996,3.6996,3.6996,0.236273
2021-06-05 13:30:00,3.6769,3.6461,3.6769,3.646,215.07751622
2021-06-05 13:45:00,3.6514,3.653,3.6783,3.6482,23.88531418
2021-06-05 14:00:00,3.646,3.6418,3.6542,3.6306,1.55452029
2021-06-05 14:15:00,3.6531,3.6996,3.6996,3.6531,20.65588232
