Date,Open,High,Low,Close,Volume,Market Cap
15-04-2021,23.24508716,24.4667383,21.56081081,23.54249247,688671947.55,3594353423.88
14-04-2021,24.1580944,25.33338206,22.24305188,23.22067278,611570818.56,3542781020.52
13-04-2021,26.21399427,26.50220149,23.19242204,24.14240901,760763665.2,3652662084.13
12-04-2021,26.26957934,28.27861636,23.91177385,26.2652712,1243666440.16,3938691163.77
11-04-2021,22.74154029,26.65071218,21.97649679,26.25211252,851930888.4,4032956556.91
10-04-2021,24.16515384,25.27410417,21.31436221,22.82541921,906128363.14,3469937292.12
09-04-2021,21.12989588,24.32655508,19.90357092,24.13751796,904331329.91,3645714260.58
08-04-2021,17.18265903,21.27140782,17.15889237,21.13427495,986307251.34,3163620533.02
07-04-2021,18.06877627,18.26789711,15.6381003,17.17859318,484297829.23,2552208297.07
06-04-2021,16.92632107,18.36388048,16.70241574,18.06398686,340071575.34,2662566707.46
05-04-2021,16.84754295,18.02201997,15.96218026,16.92114743,291810976.11,2472005079.12
04-04-2021,15.66291942,17.02322808,15.3925011,16.85771197,233175234.41,2516534162.38
03-04-2021,17.08617556,17.49627596,15.54769941,15.66589458,255806993.8,2321946091.72
02-04-2021,17.13868463,18.46625564,16.98200088,17.12224864,356636059.85,2519334297.21
01-04-2021,18.06134504,18.33668362,16.49092091,17.15586153,389021391.93,2503153760.47
31-03-2021,19.00605064,19.66665562,17.27284025,18.04434086,540125361.3,2608824682.88
30-03-2021,17.22454582,18.99854466,16.65278626,18.99384739,533992723.73,2724963228.47
29-03-2021,16.22423654,17.96037391,16.06355485,17.22926905,517692965.2,2448449478.52
28-03-2021,17.33124998,18.52840242,15.41002415,16.24810598,826170989.17,2359559902.05
27-03-2021,14.79576067,18.1211956,14.20790727,17.34021814,950230769.41,2495939684.48
26-03-2021,11.96150054,15.1131091,11.93552079,14.79427244,736002289.03,2100145239.91
25-03-2021,12.09531021,12.88800169,11.26099763,11.97575497,414366187.05,1684454213.71
24-03-2021,11.47523359,13.94210586,11.2204548,12.16203987,555211489.47,1692005353.8
23-03-2021,10.93247475,12.46248598,10.66053127,11.48980819,419146179.55,1581761905.79
22-03-2021,10.1442582,12.55739472,10.1040031,10.92726579,489055407.76,1495994326.51
21-03-2021,9.92493005,10.15996435,9.68966442,10.1429913,99309371.18,1415952577.45
20-03-2021,9.86119052,10.566881,9.82654999,9.90349314,134757818.58,1371600177.32
19-03-2021,9.91528925,10.11327718,9.68439223,9.85643982,103953283.72,1352991180.87
18-03-2021,10.33454552,10.6357178,9.8679917,9.91744869,152208536.74,1349522006.77
17-03-2021,9.98883733,10.4581805,9.43243974,10.31872933,190655532.02,1388377965.56
16-03-2021,10.01383128,10.30699234,9.36724992,9.98231384,243043622.99,1331215236.95
15-03-2021,10.93937398,10.95789936,9.63596661,10.02976404,328531121.67,1326611265.35
14-03-2021,11.38148152,11.39198217,10.73314549,10.99482186,156147405.2,1488465431.12
13-03-2021,11.00673594,11.88161804,10.64866342,11.38851689,200886487.92,1528624377.93
12-03-2021,12.32429137,12.34565105,10.73383577,10.98819221,260688522.9,1461024485
11-03-2021,12.76934606,13.62670307,12.09082916,12.31570187,292549546.48,1621836146.09
10-03-2021,14.22843622,14.35869313,12.60218909,12.780912,475108528.3,1667470299.57
09-03-2021,11.91490958,14.53644559,11.66607962,14.21888818,379945648.97,1835288423.54
08-03-2021,11.65514275,11.8875414,11.11639147,11.8875414,159571626.19,1519971229.6
07-03-2021,11.12868155,12.13241128,10.94296866,11.66633888,179637668.21,1526115594.77
06-03-2021,11.12334129,11.92621293,10.81988523,11.13368588,145628243.94,1440661391.59
05-03-2021,11.5382898,11.7007549,10.70722141,11.14301548,182367269.43,1430521738.82
04-03-2021,12.60831387,13.31165127,11.29051691,11.55027588,351010280.93,1451674563.76
03-03-2021,12.04423853,13.41287158,11.82906285,12.62039642,264413722.92,1576281754.91
02-03-2021,13.08556753,13.67732981,11.13218598,12.04254987,319238775.28,1494400219.33
01-03-2021,9.3590771,13.37215722,9.3590771,13.08062764,674113650.22,1613766887.03
28-02-2021,10.67345769,10.76973195,8.3953226,9.3313324,303891359.47,1174015983.4
27-02-2021,11.27249954,11.97014531,10.44274396,10.67353814,212274312.29,1335147076.31
26-02-2021,11.76020797,12.61359969,10.47514091,11.27544071,293395380.11,1374851743.3
25-02-2021,14.1518524,14.70741466,11.70026338,11.70026338,234987816.87,1418011854.7
24-02-2021,12.57964839,16.07990189,11.63931123,14.15060583,444645031.73,1702237809.58
23-02-2021,15.03559269,15.06479387,9.91554217,12.54870061,271795563.34,1500081134.22
22-02-2021,16.63784595,16.73439949,12.49849721,15.00625809,388787547.18,1782159444.95
21-02-2021,14.62073912,18.66560366,14.26224266,16.64893763,471889100.04,2025655792.62
20-02-2021,18.92118709,18.95908985,12.19849927,14.40793555,180892783.33,1736569452.32
19-02-2021,13.21706532,21.40933057,13.10335169,18.91988652,1231580542.95,2255572374.04
18-02-2021,9.82691772,13.47890428,9.69365272,13.25607046,357142277.46,1563043750.48
17-02-2021,7.19463068,11.15057841,7.14786233,9.80079992,353522586.3,1145915145.98
16-02-2021,6.59541699,7.40924526,6.4946924,7.20515096,133755716.22,829003564.4
15-02-2021,6.80985916,6.98875646,5.74771645,6.62085654,94651019.42,759999029.84
14-02-2021,7.09742661,7.12810059,6.53020642,6.8057135,78020960.39,784615643.71
13-02-2021,7.48296408,7.6218262,6.65216315,7.09925003,78662300.04,811513794.39
12-02-2021,6.04095297,7.49445541,5.80888915,7.49445541,150861817.83,851033769.64
11-02-2021,6.81235316,7.05336733,5.64393723,6.03986778,130077500.46,681001706.7
10-02-2021,5.84721043,8.16276539,5.23030226,6.82450016,312625012.81,764406899.29
09-02-2021,4.1108433,6.18782695,4.02639259,5.85717228,161845637.01,650777391.4
08-02-2021,3.16444185,4.11055163,3.15559524,4.10646528,44527633.06,452942825.99
07-02-2021,3.25962245,3.44344532,3.01005939,3.1642318,50317039.44,348706131.03
06-02-2021,3.03568025,3.30187826,2.69493923,3.26294316,69099340.17,357319824.16
05-02-2021,2.68642447,3.0782999,2.54051544,3.04339378,41238777.95,330491092.99
04-02-2021,2.32653355,2.81628766,2.17494351,2.67598082,46225262.83,288704190.17
03-02-2021,2.38366414,2.50225759,1.97444498,2.33616881,50823379.72,250034439.73
02-02-2021,2.85619214,2.85619214,2.20793167,2.38479984,61158728.52,253412329.67
01-02-2021,1.98134326,2.91559633,1.91893568,2.85291476,75380373.92,300835808.72
