Date,Open,High,Low,Close,Volume,Market Cap
15-04-2021,0.68307161,0.72673776,0.67034685,0.70647544,65772532.81,466568154.56
14-04-2021,0.69401059,0.73669731,0.62708188,0.68388587,94208546.04,451649623.88
13-04-2021,0.67822148,0.72579282,0.67360987,0.6925624,72392113.32,457379752.58
12-04-2021,0.69705143,0.70983701,0.65785991,0.6786579,60593872.74,448196988.85
11-04-2021,0.70553532,0.73422994,0.68436675,0.69769913,62123894.53,460772133.78
10-04-2021,0.68173625,0.75043232,0.66592915,0.70517263,94521954.69,465707759.54
09-04-2021,0.66839128,0.7025689,0.66291992,0.68075599,57476511.79,449582601.95
08-04-2021,0.62830178,0.67896292,0.62830178,0.66916761,63269973.39,441929442.07
07-04-2021,0.70596152,0.71738069,0.60336276,0.62687541,77380747.06,413998967.14
06-04-2021,0.727732,0.74220492,0.67877034,0.70687949,67276359.27,466834993.89
05-04-2021,0.70795337,0.76920044,0.69547609,0.72743206,107695238.35,480408255.7
04-04-2021,0.67477089,0.72961545,0.66902208,0.70865357,57451745.84,468006630.33
03-04-2021,0.74956347,0.75795352,0.67390729,0.67517836,86513824.31,445899039.77
02-04-2021,0.81601792,0.81841003,0.73150248,0.75000088,104186982.68,495313083.31
01-04-2021,0.74889514,0.82256589,0.72076355,0.81670378,156996106.02,539364786.43
31-03-2021,0.8022722,0.81942114,0.72314366,0.7482996,133511250.16,494189530.26
30-03-2021,0.84020657,0.85654063,0.75876374,0.80360323,333107466.14,530712964.29
29-03-2021,0.73463732,1.0640122,0.67188308,0.83995677,744786083.74,554721452.05
28-03-2021,0.59105967,0.73588704,0.58481042,0.73363561,138459582.45,484505184.65
27-03-2021,0.58228634,0.64254948,0.57265889,0.59081019,80340283.86,390180894.5
26-03-2021,0.51861116,0.60561713,0.51861116,0.58239014,87133196.05,384620152.62
25-03-2021,0.57905388,0.60225025,0.51825678,0.51878148,74588628.7,342611934.84
24-03-2021,0.65767975,0.699273,0.56581648,0.58012059,77891446.38,383121305.56
23-03-2021,0.69493779,0.74389522,0.64171602,0.65841193,129633751,434826210.24
22-03-2021,0.66094144,0.75291166,0.63347821,0.69385999,137011305.26,458236705.16
21-03-2021,0.68589097,0.68589097,0.64278085,0.66165201,72700786.81,436966011.92
20-03-2021,0.69413446,0.72651498,0.68584854,0.68584854,62521733.28,452945805.3
19-03-2021,0.69313322,0.73000887,0.68211577,0.69587539,68697953.6,459567705.98
18-03-2021,0.72473339,0.75209706,0.68651998,0.69411951,96256721.19,458408090.01
17-03-2021,0.70092372,0.76238771,0.68586904,0.72552968,120096775.72,479151893.49
16-03-2021,0.74444202,0.77240966,0.68561917,0.70101288,91857436.6,462960589.98
15-03-2021,0.81906698,0.85477221,0.72588363,0.74612283,118284171.34,492751951.7
14-03-2021,0.82863155,0.87780782,0.76526402,0.82498157,199665638.65,544831576.96
13-03-2021,0.88233749,0.98856876,0.81936396,0.82720161,302768287.19,466679577.95
12-03-2021,0.7849688,1.22448799,0.7849688,0.88205865,1116760321.72,497628086.08
11-03-2021,0.52208759,0.86851319,0.50724029,0.78277897,557854147.46,441617803.24
10-03-2021,0.55930012,0.65383086,0.50217915,0.52245314,304992253.98,294750644.68
