Date,Open,High,Low,Close,Volume,Market Cap
15-04-2021,0.42994469,0.45512485,0.42373976,0.45263761,10501048.11,276306744.34
14-04-2021,0.43961848,0.44175003,0.41380208,0.42971149,16986575.36,262287206.74
13-04-2021,0.43175386,0.45554988,0.40988685,0.44039558,15313059.35,268784940.2
12-04-2021,0.46284827,0.46508117,0.42572985,0.43196858,11459618.03,263618251.85
11-04-2021,0.42506836,0.46535306,0.41756756,0.4634217,17580994.57,282788242.24
10-04-2021,0.4094657,0.43140475,0.39893228,0.42540337,16787333.24,259565772.87
09-04-2021,0.39494107,0.41052448,0.3757189,0.4094359,11902122.02,249800176.92
08-04-2021,0.36650233,0.3979512,0.36434944,0.39485736,10757080.89,240884150.79
07-04-2021,0.38654262,0.42655178,0.35706493,0.36744236,18849135.6,224139330.09
06-04-2021,0.36155616,0.38901183,0.36155616,0.3867633,5897064.07,235904185.26
05-04-2021,0.35629151,0.38225091,0.34200747,0.36085054,13804044.26,220079087.95
04-04-2021,0.33825391,0.36113543,0.33555058,0.35668289,6103232.04,217517870.44
03-04-2021,0.3392496,0.37769183,0.33533777,0.33859826,9166911.41,206470311.04
02-04-2021,0.33645227,0.35489814,0.32825239,0.3388351,8380817.63,206596344.97
01-04-2021,0.37698346,0.38054177,0.33354434,0.33662227,8381913.04,205137351.79
31-03-2021,0.37762424,0.38626223,0.35135509,0.36635585,9120197.38,223237200.23
30-03-2021,0.3726652,0.42466984,0.3726652,0.37702822,13797418.09,229719462.69
29-03-2021,0.36355333,0.38212656,0.35821493,0.37200506,7851659.38,226638433.38
28-03-2021,0.35106418,0.41649335,0.34955571,0.3639105,13752746.94,221687442.79
27-03-2021,0.30816644,0.36189461,0.29512113,0.35162508,8658409.76,214183737.07
26-03-2021,0.28242532,0.30927195,0.28242532,0.30807447,6820008.24,187639238.43
25-03-2021,0.27736596,0.28930203,0.26147495,0.28245217,7304709.55,172018315.08
24-03-2021,0.28518788,0.31743491,0.2746362,0.27714387,7884650.26,168769844.91
23-03-2021,0.30168938,0.31001479,0.28323547,0.28500308,7792287.52,173539900.04
22-03-2021,0.33674217,0.34549516,0.29635202,0.30174562,9740077.14,183718662.15
21-03-2021,0.318289,0.33029573,0.29119395,0.33029573,8284585.71,201083087.08
20-03-2021,0.3199688,0.34437436,0.31490117,0.31791733,9013226.5,193530298.88
