Date,Open,High,Low,Close,Volume,Market Cap
15-04-2021,0.37935079,0.39406171,0.37441217,0.38874212,5512629.52,280296031.66
14-04-2021,0.40499403,0.40605571,0.36330992,0.38099094,7751978.92,274707171.36
13-04-2021,0.44291724,0.4499349,0.38448482,0.40520415,19219022.27,292165703
12-04-2021,0.39127022,0.45910638,0.38342341,0.4428803,31460995.96,319331464.29
11-04-2021,0.35818689,0.39828726,0.35511204,0.39228942,15857946.13,282853751.52
10-04-2021,0.34617391,0.37907981,0.34365219,0.35807546,7487184.14,258184343.57
09-04-2021,0.35437268,0.36328029,0.3434165,0.34617371,3391646.18,245854878.46
08-04-2021,0.33063465,0.35891402,0.32288718,0.35431529,5173838.09,251637087.94
07-04-2021,0.37940466,0.38038229,0.32369403,0.33114163,8653441.99,235178999.48
06-04-2021,0.35218116,0.41184968,0.35218116,0.37720143,26200816.2,267890975.94
05-04-2021,0.35575231,0.36028341,0.34162877,0.35176053,6526220.09,249822674.71
04-04-2021,0.34075622,0.35662844,0.33687196,0.35567364,4192502.03,252601792.53
03-04-2021,0.3479568,0.35831383,0.33998184,0.34083878,4602729.71,242065976.36
02-04-2021,0.34945978,0.36009676,0.34394617,0.34791121,4068751.41,247088863.19
01-04-2021,0.35214067,0.35596722,0.34510976,0.34823417,3616887.45,247318231.48
31-03-2021,0.35113671,0.36318582,0.34048336,0.3529462,6796162.08,250664750.6
30-03-2021,0.34561706,0.35508959,0.34166415,0.35168219,3406292.97,249767038.81
29-03-2021,0.3286649,0.35005956,0.32615584,0.34510511,3820181.83,245095951.56
28-03-2021,0.33543365,0.3430536,0.32413177,0.32867892,3137123.75,233429963.62
27-03-2021,0.32604677,0.33854769,0.32112172,0.33572032,3032925.39,238430814.63
26-03-2021,0.30394827,0.32612387,0.30377131,0.32591351,3292972.32,231465948.62
25-03-2021,0.31066568,0.31918281,0.2932757,0.30433294,3765527.69,216139283.3
24-03-2021,0.31333608,0.34053227,0.30703108,0.31034227,3373356.8,220407151.34
23-03-2021,0.31052492,0.32296319,0.30743752,0.31405923,2349266.75,223046963.47
22-03-2021,0.32149561,0.33942182,0.30800952,0.30800952,3638390.94,218750418.57
21-03-2021,0.33742598,0.34717932,0.31736436,0.32145514,5872363.98,228299586.96
20-03-2021,0.33675551,0.35608825,0.33589703,0.33773173,3991913.45,239859326.4
19-03-2021,0.3438889,0.35379452,0.33191284,0.337158,5527143.1,239451863.83
18-03-2021,0.33376205,0.36183063,0.33174385,0.34392874,6839180.78,244260489.28
17-03-2021,0.31803172,0.33952355,0.31664269,0.33395842,7731260.81,237179498.53
16-03-2021,0.31891988,0.32602336,0.29020531,0.3177013,11590434.94,225633585.44
15-03-2021,0.33613041,0.34707268,0.30568432,0.31857706,6795565.96,226255555.49
14-03-2021,0.34288296,0.35663067,0.33253226,0.33669959,10172145.09,239126297.62
13-03-2021,0.32097184,0.34253958,0.31343279,0.3421603,6849194.36,243004529.77
12-03-2021,0.32662363,0.33124311,0.31117523,0.32091621,3363243.04,227916836
11-03-2021,0.3179314,0.33028927,0.30018435,0.32617213,4756822.9,231649625.11
10-03-2021,0.31053278,0.33093523,0.29848216,0.31792613,3931367.14,225793261.32
09-03-2021,0.29834708,0.31945105,0.29608339,0.31052933,5356995.7,217178006.71
08-03-2021,0.28380619,0.29954336,0.27803393,0.29852454,3573349.79,208782096.68
07-03-2021,0.27754335,0.29855819,0.27207848,0.28329161,5003407.25,198128491
06-03-2021,0.26681431,0.27931664,0.25802674,0.27756882,4310016.03,194126082.64
05-03-2021,0.25779804,0.27256825,0.24825833,0.26684005,6580139.44,186622598.67
04-03-2021,0.27147885,0.27403963,0.25556894,0.25779414,3509706.75,180296064.88
03-03-2021,0.25265481,0.27880415,0.25189884,0.27138804,2278748.49,189803367.68
02-03-2021,0.26425637,0.26984432,0.24568964,0.25262963,2208126.69,176684112.15
01-03-2021,0.24023052,0.26845781,0.23825097,0.26431307,2767119.09,184855274.66
28-02-2021,0.24360122,0.25415451,0.21783497,0.24020612,4847522.35,167995355.45
27-02-2021,0.23708763,0.25422536,0.23500272,0.2436134,2022759.38,170378339.29
26-02-2021,0.23814439,0.26101389,0.23205686,0.23705689,6658540.63,165792852.54
25-02-2021,0.25049535,0.28348667,0.23821931,0.23821931,8777124.06,166605820.72
24-02-2021,0.22807167,0.25280406,0.22471084,0.25036303,3290067.13,175098894.98
23-02-2021,0.27137263,0.27634741,0.18599063,0.22803498,8066944.2,159483104.87
22-02-2021,0.3145898,0.31482163,0.24349403,0.2712723,1662103.65,189722420.44
21-02-2021,0.30771631,0.33174705,0.30340398,0.3145012,3575815.07,219955853.85
20-02-2021,0.35319868,0.35934266,0.30309776,0.3077986,9489054.26,215268185.48
19-02-2021,0.32676804,0.35346853,0.32201437,0.35292786,10670274.69,246830690.72
18-02-2021,0.30670735,0.33740929,0.30550259,0.3265475,8599156.07,228380792.01
